restart_count_last_5m,cpu_usage_pct,memory_usage_bytes,ready_replica_ratio,unavailable_replicas,network_receive_bytes_per_s,http_5xx_error_rate,failure
0,7.65706637854626,1894394779.9454362,0.17266212546201154,8,2579705.263637094,0.07157025004941893,1
0,56.54664039527452,1141505177.8509817,0.9616831603075621,2,582700.4647156015,4.4610398560905336e-05,0
0,45.60563053486304,407991950.05533177,0.8989195467797897,1,587219.5730660462,0.003413612143290958,0
0,59.25291995242425,1135041978.3293462,0.991907375817404,0,1811690.447394603,3.0927845940122006e-05,0
0,49.06322989084477,244888572.55491588,0.9670166130615603,0,278642.3282244286,0.00011263762342140907,0
2,81.04158835886777,2462571373.913535,0.3151107612826575,5,13729848.074438218,0.04028136359563034,1
1,13.076439838945046,1624661659.8010375,0.14785113226000451,7,3556397.1273599686,0.08427755446025187,1
1,0.0,237539783.99092332,0.20575542886482076,6,6750886.230386622,0.01696999731950773,1
0,41.62138123701045,398288270.9572073,0.9621655083500559,0,363747.3681206212,1.9784172341868985e-05,0
2,80.00921309829718,5721004477.934408,0.4041562486144628,6,2092433.2122828474,0.008321077643896502,1
0,40.437324709915714,480775259.6975703,0.9617418510820892,0,1079925.222820234,0.0007384083613099564,0
2,91.85388042401486,1295410653.2582207,0.5378107626677374,4,953692.4500653174,0.25262825036712244,1
0,45.468279022659054,384472964.84851295,0.9474696054549043,1,172847.49937274927,3.0757167747835524e-05,0
0,29.711850969349907,652785497.8527588,0.9834765823900609,0,1277350.62498596,0.0005899269344355055,0
0,30.515336155813316,1272521465.198153,0.9816945974147432,0,508886.49710072164,0.0006876406745246515,0
3,85.12224932657709,990617254.5073756,0.1990424905190894,9,1038504.1400496156,0.15206332277835394,1
2,9.534814677064025,1618876351.6450148,0.2589037102482683,7,25407.47340036085,0.31595469876420096,1
0,27.056886839959198,601131212.1231347,0.9664099256001608,0,601808.5664308515,7.191359391963034e-05,0
0,38.347462710633195,684715181.980877,0.9809780783754887,0,480889.87852183357,5.3523728101609056e-08,0
0,35.678343237075836,995008761.6947194,0.9739669581520822,0,628928.611598496,5.859994244724164e-08,0
1,11.230753217646434,4651399550.858762,0.059710910839675384,9,527860.5256033483,0.12948525561977167,1
0,28.294929755471934,321902372.84346384,0.9907013325203767,0,298922.170005936,1.0079624852664134e-05,0
3,79.65906714840935,185733702.54034024,0.3637032724248787,7,575795.5173601218,0.03809003544439859,1
2,100.0,4643459349.661649,0.20685217087493474,9,2201.93297927649,0.026020580643131595,1
0,55.356256188054,548235324.7216717,0.9082892267104157,1,97025.34763055906,2.1480403085162138e-06,0
0,30.95791216686095,692507326.993638,0.9696216656386684,1,748427.4214555874,0.0010047397636474076,0
0,21.779618229520107,581453104.5479811,0.9715442178774405,0,367509.1356955881,2.856415464522046e-10,0
1,86.63620238313126,967449166.2471157,0.21011360879109978,9,17398.500437306833,0.011684650252613888,1
2,6.242997952295516,2652971438.209401,0.11795849739317024,8,1788651.0321467284,0.030848642600325507,1
3,94.6953508871456,3875322252.715605,0.2842436423747015,9,2521501.408651746,0.0524117789482453,1
0,51.06697529406325,2056342247.1557574,0.9035203150106821,1,52578.372015016525,6.861372373352911e-05,0
0,23.41574140454654,392669098.99843794,0.9651112507770239,0,746719.7030997851,2.6623450489172254e-05,0
0,8.80558601955714,710612668.1904982,0.9819261216562082,0,396333.61370254087,9.354554747096976e-05,0
4,84.04558671945982,5306534197.821896,0.3712163812840859,8,46837.67206990637,0.014005527193196648,1
3,82.8700382779214,4070575025.3305845,0.5219451825861018,3,3373836.9589723847,0.21412036190291578,1
0,38.29021090736074,333838453.2645104,0.9365242331148754,0,73390.46179157833,0.005266301150622933,0
3,90.01381668835549,2723913854.658964,0.14994006280415337,9,21804178.60108927,0.026616987023336706,1
3,74.26575851440441,1198130088.7536788,0.44912644989925377,2,6018.14511616392,0.02190746805909286,1
1,4.76474038180184,475328786.0460835,0.4718069380798117,6,20870.806159917673,0.05718079843022122,1
0,45.26579828034036,372440509.37956905,0.9413919759364033,0,467784.80236096086,2.1103397425100487e-05,0
0,44.71769083776909,898261791.4986815,0.9702353638485607,0,926868.6681345601,0.00017389974274107249,0
1,33.532317900650874,534842864.4583669,0.9274616777597331,1,186341.17438559933,0.006563712170661782,0
0,42.68671248481669,1894863385.2664385,0.9912536085000119,0,1082835.1018181294,0.0007688572882004675,0
1,90.10785001420088,762914499.2426189,0.19986718913084361,7,1705540.3935902847,0.058423319935379414,1
0,100.0,1946574037.1887321,0.33516321691139234,7,3321.792607896581,0.03924706153261831,1
0,52.261013051820534,409695327.28408027,0.9570916126508672,0,140534.89074582022,0.0003278235628890001,0
4,91.79285002585216,1382235842.3046856,0.2773890362031437,7,810432.8624023416,0.019145958337366643,1
0,41.67075905991521,590544849.364169,0.9203786931649892,2,783260.4551769628,9.229779655607379e-06,0
1,91.27517535468877,9150211967.47293,0.0902542394898322,9,19962.069310946274,0.04482138537567479,1
2,5.647931355008191,630383322.668178,0.21472260285063305,8,15423.68798100148,0.25636935057717647,1
0,56.28805100799768,644249149.5445547,0.9505121628319482,0,95922.89558059764,0.00011786384573416005,0
1,91.09583680756178,1288699040.8189077,0.4370984851405585,7,2373767.311069929,0.04911036238591691,1
0,41.81616320388089,340021048.9989394,0.9593855800819888,2,235288.97371244908,1.2186740118843451e-05,0
0,51.94036934060807,530345183.1214579,0.9478684866567443,1,106384.23548736362,2.5290852705358935e-07,0
0,83.09723031351183,5169432387.384024,0.3665183577093742,6,9465.933830817617,0.028306664799924865,1
2,91.55539454539894,522691021.9045561,0.19249039915433278,10,896101.2684729951,0.015740150471497006,1
2,94.92584566544879,4847265081.539354,0.3360189389924122,9,2565132.6501031504,0.37217329927706794,1
0,51.05596237453222,502660366.63456035,0.985245007196224,0,745124.7150778039,0.001261603161863426,0
0,64.48592097189444,391554889.58028525,0.9537923519986038,2,602677.9929569712,4.656971696482699e-05,0
3,74.24187211266808,978472699.5805938,0.17227938082945268,7,359454.29463045334,0.10518152396179695,1
1,81.72370199603857,1824756786.1150532,0.3490582118681496,8,3200824.1808391404,0.24049395069667293,1
1,100.0,411730401.1865543,0.18339077140486248,9,3839882.4106928143,0.034726365473716346,1
0,43.519850460226095,1581380809.7534397,0.9284658116185186,0,933715.6061909621,4.642975447615239e-06,0
3,85.65700969708058,8030264830.483806,0.3067340368964515,9,9673686.657695273,0.008916339820725,1
0,45.5773463452063,535526107.0080383,0.9925225662269451,0,278099.018670867,0.0002204260303364579,0
2,96.35945400440352,1111734879.7119696,0.23480692675067047,7,4993.831577715077,0.07524001863274637,1
0,54.76310149455635,1389194579.4125059,0.9848693422649398,0,850671.2616255104,2.435131209100438e-09,0
0,45.05740888666405,443958171.6263852,0.9579610459041488,2,319356.5150420856,1.6229601342363718e-05,0
0,47.27119009176156,981833746.4452446,0.9849122856680688,0,777760.5777100876,0.0016895367108744877,0
0,82.58646484408376,4614835187.552866,0.23928113103117868,8,18794.371036878496,0.08972329145419856,1
0,46.48557020833675,726015208.2054439,0.926951316175039,0,630146.2942681971,0.0008700564389988382,0
1,69.32870760318616,1270941968.3632262,0.23264689714719516,8,14306.12027388581,0.021239240226354667,1
0,19.13215327360107,856974711.3980465,0.9116051184803643,0,214675.86995897992,0.0007579321169267854,0
3,96.66977153592339,22940978219.814156,0.4852205758030708,2,2783367.2792121666,0.04315430342594016,1
2,80.32927883641737,8949641956.628162,0.17659336048007188,8,350127.7338766785,0.1728646931069012,1
4,94.52207305493646,3287011220.3071194,0.2373384943913784,8,120369.41587597369,0.02392633021115197,1
0,72.4236152112866,643626857.6185591,0.9360818066572786,1,1120457.664779482,2.791373744445699e-06,0
0,40.88591060087661,314826339.5937114,0.9612155691505333,2,338029.5254860033,0.003920601803165974,0
0,27.469335813086097,1078324173.9909203,0.9658791167088552,0,129666.47385185346,5.27550402638872e-08,0
1,15.03801382812032,710481037.9238414,0.32411828886614724,6,1905557.4352698375,0.06519238215915929,1
0,51.0767764225198,288278549.5970344,0.9872169664331704,0,133767.11330223756,0.0001952074415105106,0
0,39.34941449604016,1054628185.3482844,0.9585641053816706,1,74092.45905196521,0.0010138512423791993,0
0,44.92978707039347,1790814895.5178733,0.9736441315069818,0,250568.9256359323,0.0011297592628326328,0
0,47.33895238024968,487565407.4140628,0.996809613756359,0,84304.92001543964,5.163828716542832e-09,0
2,88.11614852932867,2713292549.3637013,0.19634024627119676,9,44129.115364884645,0.11342785299485138,1
1,91.26545198762125,2151102344.5603027,0.4059272783778231,8,343378.62791709794,0.015488226528595333,1
3,70.33597688462899,1891574489.9556727,0.4741035871285356,5,14027.1767211735,0.07724526604459193,1
0,33.227540274092135,2262211978.4094024,0.977253508315681,0,180182.39581690196,6.723212684757058e-06,0
0,37.75120934915219,477377220.7788951,0.9419290542391687,1,167568.58614370294,0.0020200993081604824,0
0,39.98342703725991,740324803.7508897,0.9796542945599843,0,248152.8225463185,0.001127903772243659,0
2,83.941699045883,7618041278.48048,0.2033750772012781,9,1243611.3416782396,0.04676816537748253,1
1,8.297901317728007,13735926044.57804,0.3369342263974399,6,5232781.936931483,0.009917946632855968,1
0,50.04307342748951,568769073.5494399,0.9571577397182593,0,234791.12361500337,0.00318037699518216,0
0,52.99819497814212,655103599.0386534,0.990141378168227,0,450407.15895036195,0.0002278862907445143,0
0,61.90885704252513,190643316.3437359,0.9868709195095134,0,737451.195573382,0.005170824085751303,0
1,61.07425681702168,2551313005.5596976,0.9717352809625642,1,2268924.4702527476,0.00048758367272732554,0
1,4.792098270621939,1164634942.7203023,0.10532280250346283,10,4480.372242829546,0.03163307637513183,1
1,24.488382376025307,706602378.5341586,0.9903724214264458,0,145658.10455092316,2.4181135657624336e-08,0
1,59.74399201837554,1045860842.5977334,0.9411069146626797,1,1184227.4443479101,0.00040307993373011073,0
2,79.50066622339442,2921308543.430813,0.28737549663536693,5,6488.393952839402,0.2586608545435752,1
4,86.65091967089153,6733740423.508729,0.5903612438508846,2,1285300.0872540427,0.006486926123053502,1
2,0.9190164260197307,7774373019.718394,0.2441509819254235,6,1894434.8835886607,0.04898065478518283,1
0,52.70297264481253,2101668679.0407164,0.9804225275612413,0,1766438.5124666023,0.0005697696528780168,0
0,45.33272084293205,409629718.96038187,0.9689874608550431,0,310049.7000584088,0.0002968279556029691,0
2,89.23025439662047,819861988.884546,0.20245921862143793,9,12201.838840157145,0.04213989350817516,1
0,44.05926668592655,512919795.42708164,0.9370074364373719,0,633766.6313644511,0.001403568340201532,0
1,22.619279522381934,432484443.3599393,0.9859596329089662,1,176236.36546897233,0.000537146231419585,0
0,52.98636796719166,1022971879.4671518,0.9788663484155938,0,254849.0681335462,5.865739426216176e-07,0
1,71.98115885356174,541450984.4581621,0.41453012449971294,4,296443.5233049892,0.04155784958099077,1
0,27.5651083290025,683074414.0831065,0.9941719822078506,1,54809.10834466321,0.005573817244946373,0
0,36.831946092786445,401127118.11828935,0.9663715484322492,1,189052.34353951924,6.69196161073003e-08,0
0,49.10473624785201,151456126.3249735,0.9031971501696502,1,40800.66783557189,9.128280520676168e-05,0
0,46.057761164849005,549401660.105024,0.9825841532100327,1,114174.6986769606,0.0001388088279247769,0
3,82.99133974931395,1334840258.9149466,0.11518448161915903,10,3732131.953291069,0.008776972904173884,1
1,92.49842112186266,2596953168.368524,0.09218739796609494,9,645956.890021289,0.003727030860873943,1
2,94.12556207402096,1105995752.8131704,0.5858210846103965,4,517576.43087226234,0.02993187982299002,1
2,81.11191537381968,3069587034.222688,0.06787121266993043,9,8013.990299206225,0.01977499646304708,1
0,32.83185983284021,881653658.5219512,0.9714306915265117,0,257117.1857858246,3.3363809021769796e-05,0
0,80.63353526053639,13881352483.942308,0.614475894497496,2,3374310.159880571,0.1383444689192695,1
3,75.91127295245498,1003708058.9079578,0.5559049909813196,4,585962.7688915152,0.25247073113331053,1
0,55.4635681801101,550391934.4084787,0.9650319713125066,1,627017.9155800602,1.5610059414760078e-06,0
1,95.74357341678542,2688207070.234869,0.27134580453806345,6,12895.921481620033,0.03295512411318542,1
0,34.20209733643232,421632077.4481534,0.9628238310361524,0,91005.72542997735,0.003538209429155618,0
0,48.92682248457384,238841083.14198732,0.9716750842524179,0,990403.4623672236,0.00013914687835313357,0
0,52.436490910707754,313336413.07835215,0.9835210741417365,0,315158.35154569335,2.5304829137286758e-08,0
0,44.647312675174554,1451782766.082405,0.9719732721685194,1,877947.893002241,0.003856183768567456,0
0,36.44625289370928,344951355.2368712,0.9956234793235405,0,513049.50979870535,9.548598386712984e-05,0
0,24.372143138799615,853333094.9692391,0.9616399016259344,0,618084.9545714078,0.0010693631927385146,0
2,73.86061808074886,3977115855.410245,0.28321013227892894,8,1810100.6982818479,0.19988105885706192,1
3,95.01082706455271,3918799719.0017962,0.15058843714583608,9,4116717.5740785804,0.03551565080723292,1
0,45.32663956380071,390600851.0574087,0.9522748798565656,0,56464.450070391445,3.3523882839775356e-06,0
0,40.59971169647915,752462078.8457052,0.9101320027967073,1,218820.1627088269,9.852606644046523e-05,0
1,8.843426717956294,2679695676.391918,0.1812859096492976,10,38310.16314682431,0.029289134236793656,1
0,85.27554843919165,2321580870.511265,0.4654491199816317,6,44779.47749239862,0.26329541782064714,1
0,26.275410664308538,149112296.62581673,0.9903722777750514,0,254492.40011703759,2.9545877954533923e-07,0
2,70.75429291479479,5878570445.863282,0.17409484487997562,8,1997346.5274483974,0.012680177336346982,1
0,35.33827809258144,795897235.3370154,0.9582748849123796,1,461046.02192891575,0.000514888307634437,0
0,55.740039721802006,836546851.8938822,0.9540397593377721,0,518044.6168400557,0.00013302085005404177,0
1,95.05133251667714,8818168919.767273,0.35203228624027766,5,10408.939836817199,0.09704044644153974,1
0,48.832673604860496,470372215.2373354,0.9581891300300237,0,486171.26413435326,0.0013756423144925278,0
1,85.89874028815717,1318560734.9192739,0.4040588923795352,6,7158871.575696208,0.4000183810387051,1
0,48.883412003834984,242722907.6351506,0.9719602562081961,1,281451.8688453652,0.0021735857405631993,0
0,54.57468227144732,331517838.02853113,0.9720724940743511,0,255804.54657994135,0.0005361251584737344,0
1,76.75842697629378,1422712769.8519943,0.39121654455774113,7,3902810.79871715,0.12555746304851076,1
1,2.0699858904949373,6150735898.497511,0.31091703410895216,7,18352.61635844257,0.011137587200689641,1
0,49.11200525750162,601057363.5009909,0.9891277081006425,1,429268.973017568,1.1899314616399531e-05,0
0,72.47132607738935,3628302566.8086853,0.1454187519460713,9,20771.8312498546,0.025520226680942133,1
3,12.366035197278444,1154761847.0441747,0.3871050111101251,8,13034.635345342718,0.06986171946485789,1
0,45.07225949570622,156178092.82614177,0.9396858883895711,0,180174.7188798676,2.6716837620973117e-09,0
0,50.82046097586828,882740637.9751021,0.972754212208076,0,315032.1883514452,4.679806308484136e-05,0
0,22.609102232184206,1283846622.997211,0.9742086236843615,0,129370.19498405399,6.069400649015473e-06,0
0,53.58461640652815,431394761.08424634,0.9603632519124101,1,163844.0927958288,0.002862922900687152,0
0,46.52718033020008,161610334.22130597,0.9742589259665495,1,50928.02861437494,0.0008756802292396342,0
3,72.9180185627724,443220221.8618832,0.1295651266021758,8,1298188.311634082,0.03863072743029718,1
3,80.74665095743067,2179959842.2726617,0.19441700893292807,9,608377.1335636263,0.2714677330462387,1
4,100.0,4050968711.5972624,0.44705501141069875,6,6141054.091782596,0.020797182471344124,1
2,80.97020325618806,630872324.4382203,0.2660617000151875,7,705390.7027564244,0.017530156239621654,1
2,73.85734821829928,1418360440.4014473,0.16650263906975335,7,1038982.5103214191,0.022310553448452338,1
0,8.60322642184458,1068714670.6722138,0.3432018473338283,8,32255.850486441002,0.08772969259980606,1
3,74.38684404602361,10444760575.723763,0.39578812947632086,9,5469.92343604941,0.008987480481985912,1
0,32.137226572739884,506174994.3254325,0.9790014251387801,1,568422.9921341212,7.18568538037772e-06,0
0,20.902028368964515,280547986.97711253,0.9830443730495658,0,84863.1327149448,0.00020029127212450626,0
1,73.23511677618089,710159170.1151881,0.04744826877379549,10,1222300.4431164495,0.43237840257509036,1
0,30.138317201024773,1098260953.171468,0.9890625536768247,0,514159.4668632608,0.004192431444314129,0
0,44.34549971131237,446001907.11820185,0.8903335200207262,1,329989.052351431,0.00023131841366667502,0
3,61.73184146948201,5349494247.84251,0.19481891136045626,7,418922.82203451893,0.04688675017234069,1
1,88.58314797917565,964802690.305357,0.30099240046585174,7,39325.58633455637,0.18363264160231965,1
3,92.49900677058328,5344221519.781708,0.2209304640592589,8,940728.8149821896,0.01100742302669144,1
3,11.681585570423504,4233580541.9920664,0.22264901587745461,9,3941551.445352563,0.011185877056172284,1
0,26.784918150265213,253679821.96986967,0.965055656566053,0,1865399.0053166668,0.0006871315746351372,0
2,86.12385202709139,1160086880.904098,0.37940389694088555,6,3922358.3323171637,0.1819830364470344,1
0,40.97836335077787,1289424076.969556,0.9963176346916433,0,460531.43298822927,8.535247691598953e-05,0
2,12.427661305636644,730178601.0781301,0.19899882161795637,8,542763.6089514217,0.05199481270617639,1
3,54.69715199670104,1909348805.4176073,0.45408757362094204,5,4713.632747318671,0.019963687729903527,1
4,76.77574298297579,4225862719.966875,0.5077423315015018,6,488772.682198926,0.007382917068547533,1
0,49.328260752854355,381254779.5425027,0.977876231168197,0,97342.35159257293,0.0003143705672820124,0
0,26.11454735017183,2628426854.3436475,0.987723350029798,0,328663.4809751255,4.1727202599993025e-05,0
0,25.363319942801468,328358853.1963813,0.9101927207138731,1,568154.0019015148,0.00042887140017287806,0
0,22.5376309665642,96082282.30906194,0.9783714871030114,0,100362.4089591005,4.392840779237995e-05,0
4,82.42129177792089,10670451220.049973,0.1084110425038802,10,2153161.7677993514,0.034906463471671104,1
5,94.48856482169889,10387610391.948849,0.12353172450502564,9,815419.6542109785,0.026241684511141134,1
1,89.12714236054337,15924094173.122503,0.033617062231679824,10,1332317.7687262532,0.04818592207103128,1
0,27.341891988177125,1756773760.976724,0.965015522910436,0,192870.35310047003,5.0529816265986034e-05,0
0,9.506828003623873,1164597952.483767,0.08800224509911228,10,412471.38434872485,0.039377228100673005,1
2,76.75809516580554,2352334398.1253915,0.39237374060671787,6,1834546.1235685032,0.07387908676101185,1
0,29.262952151582805,853474183.7678263,0.9727498217108691,1,122891.67241341835,7.712728478852084e-06,0
0,47.90692701377047,588528607.0879451,0.9884161317728469,0,112822.99492757116,0.001393521784118928,0
4,78.40652465958613,961909892.3222477,0.5736857667109534,5,25357.53283043282,0.020853199149779778,1
1,92.59071378612985,3348987324.5376244,0.20520282063289558,9,272077.2235902686,0.012270413718357052,1
0,51.37419813020866,949683445.5253867,0.9971363116529777,0,1403158.0867117222,6.663153224565155e-07,0
0,42.72247621615285,411991946.52225393,0.9522567619469647,0,131816.84329473734,0.0005424122571181859,0
2,83.62981623405719,13316977620.25495,0.13973080358512108,8,989088.3449402571,0.02373063423642828,1
0,51.27887039014789,1340522950.6037595,0.9773190775165208,0,64465.73590348156,0.001963460906205624,0
0,33.19979491795252,254079025.55802545,0.9680055074481289,0,1015856.4389827497,0.0003783937085672275,0
1,93.80771511332554,34359738368.0,0.1065523199815964,8,62798.91139482115,0.4163484478534864,1
0,38.94449138822588,559971071.5572499,0.9923808786332998,0,507382.94603212056,0.011213690907297826,0
2,89.79715045233664,305538772.27762526,0.13986911717542225,9,2979905.0131471385,0.023642824795128404,1
0,15.065597069877626,1350104939.678879,0.37878226792445785,4,5152.135254340953,0.00687273841646904,1
1,83.51436806291836,4042267171.4628663,0.14683383127354357,10,677749.883273944,0.027508836604063298,1
0,23.246809644317437,427132779.8679049,0.9942455191633637,0,234564.30360050188,0.0001269441740551681,0
0,33.00939827982201,692367133.6422284,0.9751175087555969,0,164647.1530667586,0.0033223146638277877,0
0,82.5010179277524,10230485355.545006,0.3584830103709672,6,157320.18078000363,0.039759689938874763,1
0,91.35365739900168,4904344517.16769,0.07400985664382524,9,16244.737796690117,0.04666797464064678,1
0,50.45143020701781,2358597029.4811697,0.9501355230923255,0,56552.58362212962,0.0006313405620552569,0
2,93.01311403304442,2574723306.315921,0.5058305622384169,4,462634.10447390215,0.5642567173564744,1
0,23.45723027677469,1081301970.9507937,0.9898824958948842,0,1001086.6787515279,0.002589144089149012,0
0,48.21398083442374,247782937.50919282,0.9084687582830908,1,563158.0358163567,0.0003247609973110323,0
1,50.20736307482954,177425308.00814065,0.9631787828990497,0,115128.43960931459,0.0016323838759028592,0
3,66.32038896409676,3455222403.5885916,0.12142246647275891,8,23018.272161389774,0.4023021134232045,1
0,34.585229333122875,353047446.48048997,0.9698442418944925,0,216907.89490164627,0.0001597129891555561,0
3,93.20566444622368,13373415346.034847,0.16024604991679864,10,62364.48684855171,0.008691905107468997,1
0,34.184269724611525,626847346.3224915,0.955087624570869,0,193629.86266228752,0.00015316380001508895,0
2,4.5654889694514695,1917716112.1954234,0.03366905924329879,10,11574.563514113075,0.07834143930043781,1
0,40.93168691832604,1354149779.7282221,0.9701778061253626,0,224648.15578158555,5.965637999349015e-08,0
0,61.184273877923474,157504584.71420473,0.9530164812346349,0,560966.0403454701,1.374732974492104e-05,0
0,21.544090677165045,406545738.1499003,0.9648540861346823,1,85644.55068027455,0.0014718945091278216,0
1,71.03053437483459,1177083100.0458455,0.1732022352862993,8,12058889.926003963,0.10372348313482209,1
4,4.698082831743299,915713155.5717882,0.1582589873629177,9,727796.5696742355,0.09251667941519469,1
1,80.61575643248545,4655569217.784257,0.21875332549028326,7,30491.39706031802,0.02515668024992809,1
0,60.618846897416574,1239904999.5423188,0.9500301250621994,0,456419.509724623,1.4763770135413882e-06,0
0,39.33966440331645,1748854204.6165073,0.9431663236898409,1,222126.10807888722,0.0008345593678914444,0
0,27.579973238309595,443159622.6752372,0.8571043759906081,2,132931.25858935845,0.0004933543227351687,0
0,32.80962717960493,519420141.0377409,0.9726213358938588,0,306294.04172861995,0.0004903257912812856,0
0,50.07276060519894,606719244.6740807,0.9368087324366984,1,1259369.7603024472,0.005099987532096658,0
0,37.29132168376437,464957206.01418716,0.9791533914534784,1,74786.25216599867,8.771383611190891e-05,0
0,40.31961016571479,434247291.63422483,0.9669947487968472,0,152719.40759537317,0.0029477393124273978,0
3,8.207805173782496,242052842.92287323,0.19731816080618952,9,2898594.666764316,0.0629181945150388,1
5,3.0859566337146225,2812567346.6186185,0.34475179846309206,8,914444.3761958051,0.007497424719521588,1
2,69.40436332582138,6539649327.364854,0.13141009709229162,10,32897.48950441893,0.060847256555255795,1
2,74.56539190570348,3661110637.118877,0.581977108977125,6,10767.502432569174,0.023912150210592908,1
0,51.53233211943887,816272815.769702,0.9893759367902495,0,119403.8838083982,6.923329038432392e-05,0
1,0.0,18553629248.03996,0.20044822660806008,9,33510.94615072752,0.04284458574361849,1
2,77.2018592699128,4765797261.587785,0.262139841367702,8,8191.6942347935665,0.04388456016065845,1
1,81.35231513336376,3403361428.770066,0.03717948792694701,9,1354356.465432045,0.04978417862496225,1
0,62.61411635217935,1972537407.9674685,0.9598401219544519,0,118088.08081911068,0.0004816047612948362,0
0,34.30976060974314,325430480.9879525,0.9652956355656179,0,176905.26453311127,0.004347692203958408,0
0,96.1893821428083,2131638756.939165,0.554612271731617,5,1380663.8518333104,0.07085523679656319,1
1,46.98823128840547,1578362979.1676111,0.9921822083914438,0,182028.88488041097,0.0007023402734711369,0
3,3.6342463122619373,117516154.44659452,0.16862973474791143,8,32709.278847219302,0.06993713429951505,1
3,82.40691341490098,12021632041.494299,0.1904678905240239,9,51017.64332492938,0.09640049525427333,1
0,60.08120777525082,316330377.58526707,0.9838902237317086,0,34441.1105335382,3.2322108184628423e-06,0
3,88.46540529741529,3392805173.709902,0.41410909122681705,4,1148236.084949402,0.01630168979252732,1
0,45.91109861973847,285798811.03726906,0.9745262034069159,0,475808.9075559685,0.00029470084169967345,0
0,40.32152131743326,497728478.608123,0.9563911935240021,1,283698.96816765727,0.00051223054412221,0
0,31.534232211635654,662622785.8368964,0.9379906491395232,0,709357.3881809217,0.0022712950373134254,0
4,11.237553791436122,1655895468.9114993,0.4776883071810254,6,22047.41342249512,0.027677312006235275,1
2,86.44379597456955,3328911602.0785,0.26578350163662506,9,5908611.073026508,0.02852557657586938,1
2,81.944021019014,10001000051.92736,0.43280250029455447,6,71330.99168089525,0.06747977097162178,1
2,18.054352415512284,9231932326.48064,0.0723265450616425,10,14988.179823359758,0.028624067716561855,1
1,7.549141012569152,10374466407.007132,0.22227957059660108,8,3646.386069878377,0.038878187643318296,1
1,4.989517335654473,2968512446.4188094,0.4598154222047853,8,8038420.463119249,0.043179689064046414,1
1,13.726250986687674,34359738368.0,0.3298436629383568,7,3946905.125120477,0.007157146665989215,1
1,75.66995964127307,737381888.8113692,0.21067605002405052,8,653671.850122146,0.3546850711386662,1
0,31.777013279383755,1712408428.57153,0.9428536585672663,1,143599.83308100476,1.00535166648509e-05,0
5,0.0,1111996074.6355135,0.16263874801651582,9,20196.611224993216,0.019578842196024397,1
0,29.647956175515272,742175221.2828165,0.9328402184555328,4,1394141.2534528626,0.0001054941626892095,0
0,30.904239847875417,467934191.1478158,0.9711615467585786,0,1386216.0302205419,0.0006333795211199675,0
2,83.50826216793713,2717280633.173626,0.68740599003479,2,3753813.2860935866,0.2972953485278875,1
4,72.24086414940992,9949910559.119663,0.3532969948984675,8,9292.950809522174,0.03571990213023266,1
0,24.23646269195004,863325923.0985371,0.9821843863076665,0,89500.46729400253,0.00023431874380256665,0
0,13.565807409884442,1012082823.2127366,0.9064487168094091,0,448378.85165140755,0.00047958796747772084,0
0,44.657643079698154,473614718.7622118,0.9633947715314471,0,137907.3113489469,0.0012713612018170086,0
1,73.22989446569017,3454873017.002348,0.16572674946236754,7,11821.545312718401,0.3341515374670901,1
0,57.480266210995154,783538386.1516926,0.9787898553040695,1,401293.07949667546,0.0001888735183875874,0
4,85.16892749994456,2010043539.8744445,0.11497090979500624,9,213148.34031232694,0.1661376883231212,1
4,95.14953912576831,2584976428.1706114,0.33725040040233595,6,42585.735706262676,0.015866901251016256,1
0,73.12347187209366,2746722384.10455,0.5505502485005537,7,1221915.7399928086,0.027420408676708093,1
0,33.74918126004119,731337812.0696433,0.9949679750483734,0,347335.8920632274,0.0003046781508092506,0
0,46.87182050788488,554678238.5797253,0.9518041990964623,1,147176.60196157318,9.154691721004951e-07,0
0,35.84452431607411,705429222.4974413,0.9581989105136077,1,249666.39848066214,0.00023662986158622665,0
0,43.28029292797243,357425939.42839223,0.9860681935635222,0,66234.7288367074,0.0007471105045397773,0
0,41.67800914017978,754282067.7016623,0.9416686352743284,1,1263953.490631449,0.0015724941287336915,0
1,83.4105939305425,2236094551.8370676,0.5400977896274582,5,2326169.1735952497,0.053836536629893704,1
1,84.95521511541594,926766257.8720975,0.38325803424603316,6,397787.9064463953,0.035788358777735056,1
0,21.944737256032802,490965232.86150277,0.9079910606678788,1,215506.16823612907,0.0004994911470618519,0
0,36.7812016056008,159442131.25781977,0.9765376518678274,0,464223.4725611868,0.0002498001853150977,0
1,72.36871710341286,17206131903.10636,0.2424633872778335,10,2270995.954066565,0.021844908962231308,1
0,29.661293429466287,223758879.6250726,0.9655668444922819,1,67384.6254425562,9.166357063202207e-05,0
0,24.788736775255515,180585075.05834737,0.8586449506812396,2,511612.25582116545,0.0002527390174120481,0
0,82.45299670348435,1855417054.8460126,0.2875208390429719,4,3003900.5400698837,0.03294364004643206,1
3,3.8393989867183995,4981214836.248339,0.2308479358295072,8,32810.37026775354,0.026684230759674646,1
0,35.16311366792627,618165432.5517054,0.9327450620338009,1,258320.07433327995,0.0019927902023162383,0
2,81.1537187357589,737826082.777486,0.30797388275054377,7,4517523.626995127,0.06035643741151633,1
2,4.234929444294058,1125027623.0601385,0.2230260146399277,6,1406593.2485449049,0.05172927694240073,1
